tile,repetition,codec,preset,qp,height,time
fireplace5.y4m,1,h264_nvenc,p3,32,0,5.432
fireplace5.y4m,2,h264_nvenc,p3,32,0,5.403
fireplace5.y4m,3,h264_nvenc,p3,32,0,5.429
fireplace5.y4m,4,h264_nvenc,p3,32,0,5.426
fireplace5.y4m,0,h264_nvenc,p3,32,320,3.79
fireplace5.y4m,1,h264_nvenc,p3,32,320,3.907
fireplace5.y4m,2,h264_nvenc,p3,32,320,4.007
fireplace5.y4m,3,h264_nvenc,p3,32,320,4.266
fireplace5.y4m,4,h264_nvenc,p3,32,320,3.936
fireplace5.y4m,0,h264_nvenc,p3,34,0,5.425
fireplace5.y4m,1,h264_nvenc,p3,34,0,5.4
fireplace5.y4m,2,h264_nvenc,p3,34,0,5.405
fireplace5.y4m,3,h264_nvenc,p3,34,0,5.408
fireplace5.y4m,4,h264_nvenc,p3,34,0,5.449
fireplace5.y4m,0,h264_nvenc,p3,34,320,3.829
fireplace5.y4m,1,h264_nvenc,p3,34,320,4.231
fireplace5.y4m,2,h264_nvenc,p3,34,320,3.909
fireplace5.y4m,3,h264_nvenc,p3,34,320,3.952
fireplace5.y4m,4,h264_nvenc,p3,34,320,4.14
fireplace5.y4m,0,h264_nvenc,p3,36,0,5.401
fireplace5.y4m,1,h264_nvenc,p3,36,0,5.405
fireplace5.y4m,2,h264_nvenc,p3,36,0,5.404
fireplace5.y4m,3,h264_nvenc,p3,36,0,5.397
fireplace5.y4m,4,h264_nvenc,p3,36,0,5.431
fireplace5.y4m,0,h264_nvenc,p3,36,320,3.705
fireplace5.y4m,1,h264_nvenc,p3,36,320,4.137
fireplace5.y4m,2,h264_nvenc,p3,36,320,3.993
fireplace5.y4m,3,h264_nvenc,p3,36,320,3.955
fireplace5.y4m,4,h264_nvenc,p3,36,320,4.036
fireplace5.y4m,0,h264_nvenc,p3,38,0,5.416
fireplace5.y4m,1,h264_nvenc,p3,38,0,5.407
fireplace5.y4m,2,h264_nvenc,p3,38,0,5.384
fireplace5.y4m,3,h264_nvenc,p3,38,0,5.386
fireplace5.y4m,4,h264_nvenc,p3,38,0,5.401
fireplace5.y4m,0,h264_nvenc,p3,38,320,3.953
fireplace5.y4m,1,h264_nvenc,p3,38,320,3.895
fireplace5.y4m,2,h264_nvenc,p3,38,320,3.992
fireplace5.y4m,3,h264_nvenc,p3,38,320,3.834
fireplace5.y4m,4,h264_nvenc,p3,38,320,3.902
fireplace5.y4m,0,h264_nvenc,p3,40,0,5.423
fireplace5.y4m,1,h264_nvenc,p3,40,0,5.429
fireplace5.y4m,2,h264_nvenc,p3,40,0,5.409
fireplace5.y4m,3,h264_nvenc,p3,40,0,5.402
fireplace5.y4m,4,h264_nvenc,p3,40,0,5.442
fireplace5.y4m,0,h264_nvenc,p3,40,320,3.801
fireplace5.y4m,1,h264_nvenc,p3,40,320,3.76
fireplace5.y4m,2,h264_nvenc,p3,40,320,4.136
fireplace5.y4m,3,h264_nvenc,p3,40,320,4.147
fireplace5.y4m,4,h264_nvenc,p3,40,320,3.858
fireplace5.y4m,0,h264_nvenc,p4,18,0,6.533
fireplace5.y4m,1,h264_nvenc,p4,18,0,6.554
fireplace5.y4m,2,h264_nvenc,p4,18,0,6.541
fireplace5.y4m,3,h264_nvenc,p4,18,0,6.548
fireplace5.y4m,4,h264_nvenc,p4,18,0,6.532
fireplace5.y4m,0,h264_nvenc,p4,18,320,3.724
fireplace5.y4m,1,h264_nvenc,p4,18,320,3.699
fireplace5.y4m,2,h264_nvenc,p4,18,320,3.796
fireplace5.y4m,3,h264_nvenc,p4,18,320,3.742
fireplace5.y4m,4,h264_nvenc,p4,18,320,3.924
fireplace5.y4m,0,h264_nvenc,p4,20,0,6.545
fireplace5.y4m,1,h264_nvenc,p4,20,0,6.534
fireplace5.y4m,2,h264_nvenc,p4,20,0,6.537
fireplace5.y4m,3,h264_nvenc,p4,20,0,6.534
fireplace5.y4m,4,h264_nvenc,p4,20,0,6.531
fireplace5.y4m,0,h264_nvenc,p4,20,320,4.012
fireplace5.y4m,1,h264_nvenc,p4,20,320,3.736
fireplace5.y4m,2,h264_nvenc,p4,20,320,3.963
fireplace5.y4m,3,h264_nvenc,p4,20,320,3.703
fireplace5.y4m,4,h264_nvenc,p4,20,320,4.103
fireplace5.y4m,0,h264_nvenc,p4,22,0,6.533
fireplace5.y4m,1,h264_nvenc,p4,22,0,6.558
fireplace5.y4m,2,h264_nvenc,p4,22,0,6.553
fireplace5.y4m,3,h264_nvenc,p4,22,0,6.535
fireplace5.y4m,4,h264_nvenc,p4,22,0,6.532
fireplace5.y4m,0,h264_nvenc,p4,22,320,4.059
fireplace5.y4m,1,h264_nvenc,p4,22,320,4.238
fireplace5.y4m,2,h264_nvenc,p4,22,320,4.022
fireplace5.y4m,3,h264_nvenc,p4,22,320,3.742
fireplace5.y4m,4,h264_nvenc,p4,22,320,3.897
fireplace5.y4m,0,h264_nvenc,p4,24,0,6.561
fireplace5.y4m,1,h264_nvenc,p4,24,0,6.537
fireplace5.y4m,2,h264_nvenc,p4,24,0,6.539
fireplace5.y4m,3,h264_nvenc,p4,24,0,6.537
fireplace5.y4m,4,h264_nvenc,p4,24,0,6.538
fireplace5.y4m,0,h264_nvenc,p4,24,320,4.27
fireplace5.y4m,1,h264_nvenc,p4,24,320,4.102
fireplace5.y4m,2,h264_nvenc,p4,24,320,3.882
fireplace5.y4m,3,h264_nvenc,p4,24,320,3.742
fireplace5.y4m,4,h264_nvenc,p4,24,320,3.641
fireplace5.y4m,0,h264_nvenc,p4,26,0,6.536
fireplace5.y4m,1,h264_nvenc,p4,26,0,6.535
fireplace5.y4m,2,h264_nvenc,p4,26,0,6.531
fireplace5.y4m,3,h264_nvenc,p4,26,0,6.538
fireplace5.y4m,4,h264_nvenc,p4,26,0,6.569
fireplace5.y4m,0,h264_nvenc,p4,26,320,3.761
fireplace5.y4m,1,h264_nvenc,p4,26,320,4.108
fireplace5.y4m,2,h264_nvenc,p4,26,320,3.626
fireplace5.y4m,3,h264_nvenc,p4,26,320,3.846
fireplace5.y4m,4,h264_nvenc,p4,26,320,3.871
fireplace5.y4m,0,h264_nvenc,p4,28,0,6.553
fireplace5.y4m,1,h264_nvenc,p4,28,0,6.534
fireplace5.y4m,2,h264_nvenc,p4,28,0,6.532
fireplace5.y4m,3,h264_nvenc,p4,28,0,6.535
fireplace5.y4m,4,h264_nvenc,p4,28,0,6.534
fireplace5.y4m,0,h264_nvenc,p4,28,320,4.042
fireplace5.y4m,1,h264_nvenc,p4,28,320,3.783
fireplace5.y4m,2,h264_nvenc,p4,28,320,3.945
fireplace5.y4m,3,h264_nvenc,p4,28,320,3.914
fireplace5.y4m,4,h264_nvenc,p4,28,320,4.346
fireplace5.y4m,0,h264_nvenc,p4,30,0,6.59
fireplace5.y4m,1,h264_nvenc,p4,30,0,6.534
fireplace5.y4m,2,h264_nvenc,p4,30,0,6.569
fireplace5.y4m,3,h264_nvenc,p4,30,0,6.541
fireplace5.y4m,4,h264_nvenc,p4,30,0,6.541
fireplace5.y4m,0,h264_nvenc,p4,30,320,4.022
fireplace5.y4m,1,h264_nvenc,p4,30,320,3.638
fireplace5.y4m,2,h264_nvenc,p4,30,320,4.038
fireplace5.y4m,3,h264_nvenc,p4,30,320,4.121
fireplace5.y4m,4,h264_nvenc,p4,30,320,4.097
fireplace5.y4m,0,h264_nvenc,p4,32,0,6.545
fireplace5.y4m,1,h264_nvenc,p4,32,0,6.56
fireplace5.y4m,2,h264_nvenc,p4,32,0,6.541
fireplace5.y4m,3,h264_nvenc,p4,32,0,6.534
fireplace5.y4m,4,h264_nvenc,p4,32,0,6.534
fireplace5.y4m,0,h264_nvenc,p4,32,320,4.019
fireplace5.y4m,1,h264_nvenc,p4,32,320,4.175
fireplace5.y4m,2,h264_nvenc,p4,32,320,4.052
fireplace5.y4m,3,h264_nvenc,p4,32,320,3.824
fireplace5.y4m,4,h264_nvenc,p4,32,320,3.992
fireplace5.y4m,0,h264_nvenc,p4,34,0,6.53
fireplace5.y4m,1,h264_nvenc,p4,34,0,6.559
fireplace5.y4m,2,h264_nvenc,p4,34,0,6.566
fireplace5.y4m,3,h264_nvenc,p4,34,0,6.536
fireplace5.y4m,4,h264_nvenc,p4,34,0,6.56
fireplace5.y4m,0,h264_nvenc,p4,34,320,3.996
fireplace5.y4m,1,h264_nvenc,p4,34,320,4.123
fireplace5.y4m,2,h264_nvenc,p4,34,320,3.954
fireplace5.y4m,3,h264_nvenc,p4,34,320,3.674
fireplace5.y4m,4,h264_nvenc,p4,34,320,4.178
fireplace5.y4m,0,h264_nvenc,p4,36,0,6.563
fireplace5.y4m,1,h264_nvenc,p4,36,0,6.535
fireplace5.y4m,2,h264_nvenc,p4,36,0,6.549
fireplace5.y4m,3,h264_nvenc,p4,36,0,6.543
fireplace5.y4m,4,h264_nvenc,p4,36,0,6.533
fireplace5.y4m,0,h264_nvenc,p4,36,320,4.139
fireplace5.y4m,1,h264_nvenc,p4,36,320,3.684
fireplace5.y4m,2,h264_nvenc,p4,36,320,3.937
fireplace5.y4m,3,h264_nvenc,p4,36,320,3.887
fireplace5.y4m,4,h264_nvenc,p4,36,320,4.002
fireplace5.y4m,0,h264_nvenc,p4,38,0,6.545
fireplace5.y4m,1,h264_nvenc,p4,38,0,6.549
fireplace5.y4m,2,h264_nvenc,p4,38,0,6.53
fireplace5.y4m,3,h264_nvenc,p4,38,0,6.535
fireplace5.y4m,4,h264_nvenc,p4,38,0,6.535
fireplace5.y4m,0,h264_nvenc,p4,38,320,4.136
fireplace5.y4m,1,h264_nvenc,p4,38,320,4.0
fireplace5.y4m,2,h264_nvenc,p4,38,320,4.11
fireplace5.y4m,3,h264_nvenc,p4,38,320,3.974
fireplace5.y4m,4,h264_nvenc,p4,38,320,3.984
fireplace5.y4m,0,h264_nvenc,p4,40,0,6.537
fireplace5.y4m,1,h264_nvenc,p4,40,0,6.531
fireplace5.y4m,2,h264_nvenc,p4,40,0,6.554
fireplace5.y4m,3,h264_nvenc,p4,40,0,6.533
fireplace5.y4m,4,h264_nvenc,p4,40,0,6.53
fireplace5.y4m,0,h264_nvenc,p4,40,320,3.666
fireplace5.y4m,1,h264_nvenc,p4,40,320,4.102
fireplace5.y4m,2,h264_nvenc,p4,40,320,3.709
fireplace5.y4m,3,h264_nvenc,p4,40,320,4.41
fireplace5.y4m,4,h264_nvenc,p4,40,320,4.0
fireplace5.y4m,0,h264_nvenc,p5,18,0,9.407
fireplace5.y4m,1,h264_nvenc,p5,18,0,9.407
fireplace5.y4m,2,h264_nvenc,p5,18,0,9.405
fireplace5.y4m,3,h264_nvenc,p5,18,0,9.407
fireplace5.y4m,4,h264_nvenc,p5,18,0,9.407
fireplace5.y4m,0,h264_nvenc,p5,18,320,4.084
fireplace5.y4m,1,h264_nvenc,p5,18,320,4.246
fireplace5.y4m,2,h264_nvenc,p5,18,320,3.813
fireplace5.y4m,3,h264_nvenc,p5,18,320,4.192
fireplace5.y4m,4,h264_nvenc,p5,18,320,3.982
fireplace5.y4m,0,h264_nvenc,p5,20,0,9.404
fireplace5.y4m,1,h264_nvenc,p5,20,0,9.404
fireplace5.y4m,2,h264_nvenc,p5,20,0,9.406
fireplace5.y4m,3,h264_nvenc,p5,20,0,9.406
fireplace5.y4m,4,h264_nvenc,p5,20,0,9.407
fireplace5.y4m,0,h264_nvenc,p5,20,320,3.707
fireplace5.y4m,1,h264_nvenc,p5,20,320,4.394
fireplace5.y4m,2,h264_nvenc,p5,20,320,3.963
fireplace5.y4m,3,h264_nvenc,p5,20,320,4.033
fireplace5.y4m,4,h264_nvenc,p5,20,320,3.688
fireplace5.y4m,0,h264_nvenc,p5,22,0,9.428
fireplace5.y4m,1,h264_nvenc,p5,22,0,9.405
fireplace5.y4m,2,h264_nvenc,p5,22,0,9.404
fireplace5.y4m,3,h264_nvenc,p5,22,0,9.405
fireplace5.y4m,4,h264_nvenc,p5,22,0,9.409
fireplace5.y4m,0,h264_nvenc,p5,22,320,4.118
fireplace5.y4m,1,h264_nvenc,p5,22,320,4.272
fireplace5.y4m,2,h264_nvenc,p5,22,320,3.933
fireplace5.y4m,3,h264_nvenc,p5,22,320,4.061
fireplace5.y4m,4,h264_nvenc,p5,22,320,4.267
fireplace5.y4m,0,h264_nvenc,p5,24,0,9.407
fireplace5.y4m,1,h264_nvenc,p5,24,0,9.41
fireplace5.y4m,2,h264_nvenc,p5,24,0,9.406
fireplace5.y4m,3,h264_nvenc,p5,24,0,9.409
fireplace5.y4m,4,h264_nvenc,p5,24,0,9.408
fireplace5.y4m,0,h264_nvenc,p5,24,320,3.841
fireplace5.y4m,1,h264_nvenc,p5,24,320,3.783
fireplace5.y4m,2,h264_nvenc,p5,24,320,3.978
fireplace5.y4m,3,h264_nvenc,p5,24,320,4.079
fireplace5.y4m,4,h264_nvenc,p5,24,320,3.712
fireplace5.y4m,0,h264_nvenc,p5,26,0,9.406
fireplace5.y4m,1,h264_nvenc,p5,26,0,9.408
fireplace5.y4m,2,h264_nvenc,p5,26,0,9.408
fireplace5.y4m,3,h264_nvenc,p5,26,0,9.405
fireplace5.y4m,4,h264_nvenc,p5,26,0,9.406
fireplace5.y4m,0,h264_nvenc,p5,26,320,3.888
fireplace5.y4m,1,h264_nvenc,p5,26,320,4.169
fireplace5.y4m,2,h264_nvenc,p5,26,320,4.045
fireplace5.y4m,3,h264_nvenc,p5,26,320,3.782
fireplace5.y4m,4,h264_nvenc,p5,26,320,3.608
fireplace5.y4m,0,h264_nvenc,p5,28,0,9.41
fireplace5.y4m,1,h264_nvenc,p5,28,0,9.407
fireplace5.y4m,2,h264_nvenc,p5,28,0,9.406
fireplace5.y4m,3,h264_nvenc,p5,28,0,9.407
fireplace5.y4m,4,h264_nvenc,p5,28,0,9.409
fireplace5.y4m,0,h264_nvenc,p5,28,320,3.92
fireplace5.y4m,1,h264_nvenc,p5,28,320,4.35
fireplace5.y4m,2,h264_nvenc,p5,28,320,3.97
fireplace5.y4m,3,h264_nvenc,p5,28,320,4.082
fireplace5.y4m,4,h264_nvenc,p5,28,320,4.099
fireplace5.y4m,0,h264_nvenc,p5,30,0,9.404
fireplace5.y4m,1,h264_nvenc,p5,30,0,9.409
fireplace5.y4m,2,h264_nvenc,p5,30,0,9.406
fireplace5.y4m,3,h264_nvenc,p5,30,0,9.406
fireplace5.y4m,4,h264_nvenc,p5,30,0,9.409
fireplace5.y4m,0,h264_nvenc,p5,30,320,4.09
fireplace5.y4m,1,h264_nvenc,p5,30,320,3.952
fireplace5.y4m,2,h264_nvenc,p5,30,320,3.859
fireplace5.y4m,3,h264_nvenc,p5,30,320,3.823
fireplace5.y4m,4,h264_nvenc,p5,30,320,3.911
fireplace5.y4m,0,h264_nvenc,p5,32,0,9.404
fireplace5.y4m,1,h264_nvenc,p5,32,0,9.406
fireplace5.y4m,2,h264_nvenc,p5,32,0,9.41
fireplace5.y4m,3,h264_nvenc,p5,32,0,9.406
fireplace5.y4m,4,h264_nvenc,p5,32,0,9.406
fireplace5.y4m,0,h264_nvenc,p5,32,320,3.989
fireplace5.y4m,1,h264_nvenc,p5,32,320,4.242
fireplace5.y4m,2,h264_nvenc,p5,32,320,3.952
fireplace5.y4m,3,h264_nvenc,p5,32,320,4.195
fireplace5.y4m,4,h264_nvenc,p5,32,320,3.86
fireplace5.y4m,0,h264_nvenc,p5,34,0,9.407
fireplace5.y4m,1,h264_nvenc,p5,34,0,9.408
fireplace5.y4m,2,h264_nvenc,p5,34,0,9.406
fireplace5.y4m,3,h264_nvenc,p5,34,0,9.406
fireplace5.y4m,4,h264_nvenc,p5,34,0,9.405
fireplace5.y4m,0,h264_nvenc,p5,34,320,3.931
fireplace5.y4m,1,h264_nvenc,p5,34,320,4.096
fireplace5.y4m,2,h264_nvenc,p5,34,320,3.822
fireplace5.y4m,3,h264_nvenc,p5,34,320,3.986
fireplace5.y4m,4,h264_nvenc,p5,34,320,4.056
fireplace5.y4m,0,h264_nvenc,p5,36,0,9.407
fireplace5.y4m,1,h264_nvenc,p5,36,0,9.407
fireplace5.y4m,2,h264_nvenc,p5,36,0,9.409
fireplace5.y4m,3,h264_nvenc,p5,36,0,9.405
fireplace5.y4m,4,h264_nvenc,p5,36,0,9.403
fireplace5.y4m,0,h264_nvenc,p5,36,320,3.824
fireplace5.y4m,1,h264_nvenc,p5,36,320,4.116
fireplace5.y4m,2,h264_nvenc,p5,36,320,3.894
fireplace5.y4m,3,h264_nvenc,p5,36,320,4.093
fireplace5.y4m,4,h264_nvenc,p5,36,320,3.747
fireplace5.y4m,0,h264_nvenc,p5,38,0,9.405
fireplace5.y4m,1,h264_nvenc,p5,38,0,9.409
fireplace5.y4m,2,h264_nvenc,p5,38,0,9.407
fireplace5.y4m,3,h264_nvenc,p5,38,0,9.408
fireplace5.y4m,4,h264_nvenc,p5,38,0,9.408
fireplace5.y4m,0,h264_nvenc,p5,38,320,3.865
fireplace5.y4m,1,h264_nvenc,p5,38,320,3.954
fireplace5.y4m,2,h264_nvenc,p5,38,320,4.054
fireplace5.y4m,3,h264_nvenc,p5,38,320,3.862
fireplace5.y4m,4,h264_nvenc,p5,38,320,3.748
fireplace5.y4m,0,h264_nvenc,p5,40,0,9.405
fireplace5.y4m,1,h264_nvenc,p5,40,0,9.408
fireplace5.y4m,2,h264_nvenc,p5,40,0,9.405
fireplace5.y4m,3,h264_nvenc,p5,40,0,9.406
fireplace5.y4m,4,h264_nvenc,p5,40,0,9.407
fireplace5.y4m,0,h264_nvenc,p5,40,320,3.793
fireplace5.y4m,1,h264_nvenc,p5,40,320,4.062
fireplace5.y4m,2,h264_nvenc,p5,40,320,3.812
fireplace5.y4m,3,h264_nvenc,p5,40,320,3.943
fireplace5.y4m,4,h264_nvenc,p5,40,320,3.636
fireplace5.y4m,0,h264_nvenc,p6,18,0,11.073
fireplace5.y4m,1,h264_nvenc,p6,18,0,11.048
fireplace5.y4m,2,h264_nvenc,p6,18,0,11.046
fireplace5.y4m,3,h264_nvenc,p6,18,0,11.047
fireplace5.y4m,4,h264_nvenc,p6,18,0,11.06
fireplace5.y4m,0,h264_nvenc,p6,18,320,4.557
fireplace5.y4m,1,h264_nvenc,p6,18,320,4.69
fireplace5.y4m,2,h264_nvenc,p6,18,320,4.738
fireplace5.y4m,3,h264_nvenc,p6,18,320,4.792
fireplace5.y4m,4,h264_nvenc,p6,18,320,4.887
fireplace5.y4m,0,h264_nvenc,p6,20,0,11.044
fireplace5.y4m,1,h264_nvenc,p6,20,0,11.06
fireplace5.y4m,2,h264_nvenc,p6,20,0,11.049
fireplace5.y4m,3,h264_nvenc,p6,20,0,11.053
fireplace5.y4m,4,h264_nvenc,p6,20,0,11.045
fireplace5.y4m,0,h264_nvenc,p6,20,320,4.65
fireplace5.y4m,1,h264_nvenc,p6,20,320,4.826
fireplace5.y4m,2,h264_nvenc,p6,20,320,4.742
fireplace5.y4m,3,h264_nvenc,p6,20,320,4.808
fireplace5.y4m,4,h264_nvenc,p6,20,320,4.674
fireplace5.y4m,0,h264_nvenc,p6,22,0,11.056
fireplace5.y4m,1,h264_nvenc,p6,22,0,11.054
fireplace5.y4m,2,h264_nvenc,p6,22,0,11.06
fireplace5.y4m,3,h264_nvenc,p6,22,0,11.054
fireplace5.y4m,4,h264_nvenc,p6,22,0,11.06
fireplace5.y4m,0,h264_nvenc,p6,22,320,4.712
fireplace5.y4m,1,h264_nvenc,p6,22,320,4.893
fireplace5.y4m,2,h264_nvenc,p6,22,320,4.39
fireplace5.y4m,3,h264_nvenc,p6,22,320,4.712
fireplace5.y4m,4,h264_nvenc,p6,22,320,4.597
fireplace5.y4m,0,h264_nvenc,p6,24,0,11.071
fireplace5.y4m,1,h264_nvenc,p6,24,0,11.049
fireplace5.y4m,2,h264_nvenc,p6,24,0,11.055
fireplace5.y4m,3,h264_nvenc,p6,24,0,11.054
fireplace5.y4m,4,h264_nvenc,p6,24,0,11.054
fireplace5.y4m,0,h264_nvenc,p6,24,320,4.791
fireplace5.y4m,1,h264_nvenc,p6,24,320,4.544
fireplace5.y4m,2,h264_nvenc,p6,24,320,4.77
fireplace5.y4m,3,h264_nvenc,p6,24,320,4.55
fireplace5.y4m,4,h264_nvenc,p6,24,320,4.879
fireplace5.y4m,0,h264_nvenc,p6,26,0,11.058
fireplace5.y4m,1,h264_nvenc,p6,26,0,11.057
fireplace5.y4m,2,h264_nvenc,p6,26,0,11.057
fireplace5.y4m,3,h264_nvenc,p6,26,0,11.054
fireplace5.y4m,4,h264_nvenc,p6,26,0,11.054
fireplace5.y4m,0,h264_nvenc,p6,26,320,4.823
fireplace5.y4m,1,h264_nvenc,p6,26,320,4.741
fireplace5.y4m,2,h264_nvenc,p6,26,320,4.81
fireplace5.y4m,3,h264_nvenc,p6,26,320,4.765
fireplace5.y4m,4,h264_nvenc,p6,26,320,4.609
fireplace5.y4m,0,h264_nvenc,p6,28,0,11.052
fireplace5.y4m,1,h264_nvenc,p6,28,0,11.038
fireplace5.y4m,2,h264_nvenc,p6,28,0,11.067
fireplace5.y4m,3,h264_nvenc,p6,28,0,11.065
fireplace5.y4m,4,h264_nvenc,p6,28,0,11.087
fireplace5.y4m,0,h264_nvenc,p6,28,320,4.617
fireplace5.y4m,1,h264_nvenc,p6,28,320,4.785
fireplace5.y4m,2,h264_nvenc,p6,28,320,4.778
fireplace5.y4m,3,h264_nvenc,p6,28,320,4.502
fireplace5.y4m,4,h264_nvenc,p6,28,320,4.726
fireplace5.y4m,0,h264_nvenc,p6,30,0,11.047
fireplace5.y4m,1,h264_nvenc,p6,30,0,11.09
fireplace5.y4m,2,h264_nvenc,p6,30,0,11.041
fireplace5.y4m,3,h264_nvenc,p6,30,0,11.057
fireplace5.y4m,4,h264_nvenc,p6,30,0,11.056
fireplace5.y4m,0,h264_nvenc,p6,30,320,4.626
fireplace5.y4m,1,h264_nvenc,p6,30,320,4.763
fireplace5.y4m,2,h264_nvenc,p6,30,320,4.89
fireplace5.y4m,3,h264_nvenc,p6,30,320,4.76
fireplace5.y4m,4,h264_nvenc,p6,30,320,4.696
fireplace5.y4m,0,h264_nvenc,p6,32,0,11.057
fireplace5.y4m,1,h264_nvenc,p6,32,0,11.058
fireplace5.y4m,2,h264_nvenc,p6,32,0,11.053
fireplace5.y4m,3,h264_nvenc,p6,32,0,11.075
fireplace5.y4m,4,h264_nvenc,p6,32,0,11.057
fireplace5.y4m,0,h264_nvenc,p6,32,320,4.795
fireplace5.y4m,1,h264_nvenc,p6,32,320,4.554
fireplace5.y4m,2,h264_nvenc,p6,32,320,4.682
fireplace5.y4m,3,h264_nvenc,p6,32,320,4.882
fireplace5.y4m,4,h264_nvenc,p6,32,320,4.597
fireplace5.y4m,0,h264_nvenc,p6,34,0,11.065
fireplace5.y4m,1,h264_nvenc,p6,34,0,11.051
fireplace5.y4m,2,h264_nvenc,p6,34,0,11.042
fireplace5.y4m,3,h264_nvenc,p6,34,0,11.049
fireplace5.y4m,4,h264_nvenc,p6,34,0,11.057
fireplace5.y4m,0,h264_nvenc,p6,34,320,4.702
fireplace5.y4m,1,h264_nvenc,p6,34,320,4.737
fireplace5.y4m,2,h264_nvenc,p6,34,320,4.582
fireplace5.y4m,3,h264_nvenc,p6,34,320,4.83
fireplace5.y4m,4,h264_nvenc,p6,34,320,4.826
fireplace5.y4m,0,h264_nvenc,p6,36,0,11.067
fireplace5.y4m,1,h264_nvenc,p6,36,0,11.058
fireplace5.y4m,2,h264_nvenc,p6,36,0,11.058
fireplace5.y4m,3,h264_nvenc,p6,36,0,11.05
fireplace5.y4m,4,h264_nvenc,p6,36,0,11.047
fireplace5.y4m,0,h264_nvenc,p6,36,320,4.496
fireplace5.y4m,1,h264_nvenc,p6,36,320,4.98
fireplace5.y4m,2,h264_nvenc,p6,36,320,4.807
fireplace5.y4m,3,h264_nvenc,p6,36,320,4.635
fireplace5.y4m,4,h264_nvenc,p6,36,320,4.706
fireplace5.y4m,0,h264_nvenc,p6,38,0,11.058
fireplace5.y4m,1,h264_nvenc,p6,38,0,11.074
fireplace5.y4m,2,h264_nvenc,p6,38,0,11.058
fireplace5.y4m,3,h264_nvenc,p6,38,0,11.054
fireplace5.y4m,4,h264_nvenc,p6,38,0,11.054
fireplace5.y4m,0,h264_nvenc,p6,38,320,4.922
fireplace5.y4m,1,h264_nvenc,p6,38,320,4.617
fireplace5.y4m,2,h264_nvenc,p6,38,320,4.583
fireplace5.y4m,3,h264_nvenc,p6,38,320,4.718
fireplace5.y4m,4,h264_nvenc,p6,38,320,4.666
fireplace5.y4m,0,h264_nvenc,p6,40,0,11.055
fireplace5.y4m,1,h264_nvenc,p6,40,0,11.059
fireplace5.y4m,2,h264_nvenc,p6,40,0,11.062
fireplace5.y4m,3,h264_nvenc,p6,40,0,11.058
fireplace5.y4m,4,h264_nvenc,p6,40,0,11.053
fireplace5.y4m,0,h264_nvenc,p6,40,320,4.684
fireplace5.y4m,1,h264_nvenc,p6,40,320,4.717
fireplace5.y4m,2,h264_nvenc,p6,40,320,4.842
fireplace5.y4m,3,h264_nvenc,p6,40,320,4.818
fireplace5.y4m,4,h264_nvenc,p6,40,320,4.731
fireplace5.y4m,0,h264_nvenc,p7,18,0,33.935
fireplace5.y4m,1,h264_nvenc,p7,18,0,33.96
fireplace5.y4m,2,h264_nvenc,p7,18,0,33.938
fireplace5.y4m,3,h264_nvenc,p7,18,0,33.909
fireplace5.y4m,4,h264_nvenc,p7,18,0,33.903
fireplace5.y4m,0,h264_nvenc,p7,18,320,9.198
fireplace5.y4m,1,h264_nvenc,p7,18,320,9.245
fireplace5.y4m,2,h264_nvenc,p7,18,320,9.227
fireplace5.y4m,3,h264_nvenc,p7,18,320,9.222
fireplace5.y4m,4,h264_nvenc,p7,18,320,9.227
fireplace5.y4m,0,h264_nvenc,p7,20,0,33.925
fireplace5.y4m,1,h264_nvenc,p7,20,0,33.952
fireplace5.y4m,2,h264_nvenc,p7,20,0,33.954
fireplace5.y4m,3,h264_nvenc,p7,20,0,33.938
fireplace5.y4m,4,h264_nvenc,p7,20,0,33.855
fireplace5.y4m,0,h264_nvenc,p7,20,320,9.221
fireplace5.y4m,1,h264_nvenc,p7,20,320,9.216
fireplace5.y4m,2,h264_nvenc,p7,20,320,9.201
fireplace5.y4m,3,h264_nvenc,p7,20,320,9.201
fireplace5.y4m,4,h264_nvenc,p7,20,320,9.19
fireplace5.y4m,0,h264_nvenc,p7,22,0,33.918
fireplace5.y4m,1,h264_nvenc,p7,22,0,33.888
fireplace5.y4m,2,h264_nvenc,p7,22,0,33.941
fireplace5.y4m,3,h264_nvenc,p7,22,0,33.859
fireplace5.y4m,4,h264_nvenc,p7,22,0,33.914
fireplace5.y4m,0,h264_nvenc,p7,22,320,9.228
fireplace5.y4m,1,h264_nvenc,p7,22,320,9.228
fireplace5.y4m,2,h264_nvenc,p7,22,320,9.222
fireplace5.y4m,3,h264_nvenc,p7,22,320,9.213
fireplace5.y4m,4,h264_nvenc,p7,22,320,9.222
fireplace5.y4m,0,h264_nvenc,p7,24,0,33.848
fireplace5.y4m,1,h264_nvenc,p7,24,0,33.911
fireplace5.y4m,2,h264_nvenc,p7,24,0,33.947
fireplace5.y4m,3,h264_nvenc,p7,24,0,33.919
fireplace5.y4m,4,h264_nvenc,p7,24,0,33.95
fireplace5.y4m,0,h264_nvenc,p7,24,320,9.2
fireplace5.y4m,1,h264_nvenc,p7,24,320,9.195
fireplace5.y4m,2,h264_nvenc,p7,24,320,9.244
fireplace5.y4m,3,h264_nvenc,p7,24,320,9.226
fireplace5.y4m,4,h264_nvenc,p7,24,320,9.235
fireplace5.y4m,0,h264_nvenc,p7,26,0,33.926
